precinct,Year,total_pop,minority_pct,per_capita_income_inflation_adjust,total_pop_lag1,minority_pct_lag1,per_capita_income_lag1
78,2009,142156.85714286566,0.5648754669985045,31529.450538075354,134240.03846154734,0.5762072136280523,31691.768333373184
79,2009,149782.1428571511,0.6894189504206736,17977.822857971303,144869.57692308538,0.7125214044846118,16585.87006711401
81,2009,127069.56043956615,0.6441654047331866,16670.47784710396,120870.61538462155,0.6553680237133932,15079.08967408305
83,2009,164261.01098901965,0.5202048494403877,17308.471989846323,157936.57692308538,0.519022249453297,15849.755691749975
84,2009,127813.00000000233,0.4600478199244691,43131.54871124588,126116.11538461782,0.47382749546626357,44245.888436729554
88,2009,120444.60439560749,0.518925551373453,27646.238179698834,115073.9230769258,0.5278138543906756,27577.197553650753
90,2009,145330.58241759054,0.3235811931481507,26634.41806978942,138030.80769231543,0.3020942532389981,26163.709302656935
94,2009,59320.16483517364,0.234730076424583,30953.20319584041,54154.038461547345,0.20850656193682937,31071.34767515026
100,2009,38987.70329670096,0.6035443636129489,23978.123429260973,40960.0769230742,0.5991767822213312,23806.239716604585
101,2009,38752.02197802229,0.5316439483662379,25299.317685384303,38706.34615384651,0.5536374790967074,24328.10383624211
102,2009,226278.86813184991,0.4572449563119605,25026.940112668555,239551.38461536542,0.46171801746271157,23904.70741702942
103,2009,137227.0659340471,0.7261070168128878,20330.574877090286,146502.57692305744,0.7301509126672503,19224.764089355245
104,2009,202136.97802197188,0.5079964698576873,25455.350190477795,211246.19230768457,0.4890258721739258,25064.38861576852
105,2009,270479.2197802104,0.5175705986739985,26616.88286920404,279715.49999999255,0.527505279769457,25629.90736553888
106,2009,143755.63736262918,0.5641012468346389,23080.295775104314,152562.3076922968,0.5763171438519201,21947.73976254789
107,2009,144472.4175824076,0.62607715289856,24895.896564326365,153480.73076922074,0.613393799779363,24630.08959160652
108,2009,110530.68131867051,0.5718972607943407,22400.914275842486,117826.3076922968,0.5637708667241306,21432.65096654836
109,2009,203081.49450547248,0.6422613943579822,23847.360917280777,217024.3846153617,0.6341942318351794,23523.72536505887
110,2009,131193.08791208267,0.7172796107838426,20893.0357868087,139816.96153845638,0.7091801337890917,20013.694662582828
111,2009,138357.59340658225,0.36776164180193405,25775.164513052907,145070.4615384508,0.3418279923493728,25175.446356394328
112,2009,94667.2967032902,0.6804071282774551,26897.80171015273,101138.07692307048,0.6666081252246059,26885.057331742602
114,2009,194742.89010987803,0.43452807138441896,29690.762799594086,205160.99999998882,0.43385720355964363,28915.49222478713
115,2009,113846.29670328647,0.6399420043309156,20521.357902475633,121831.92307691276,0.6489457428454486,19518.71025540377
120,2009,132465.79120877758,0.18530791793532764,28239.51364682964,141603.38461536914,0.19297851852006254,27907.991224141908
121,2009,127054.2747252658,0.22174543214398312,29126.165302053094,136991.46153844893,0.21662367213389366,28964.474685032037
122,2009,133068.3516483344,0.11098506688371046,24777.621583445463,142829.4615384452,0.10552289361061007,23477.047009477858
123,2009,57288.21978021599,0.13882703188994405,28693.481779845548,61768.30769230239,0.13120800922778386,28232.7684333527
1,2010,89518.23626373755,0.29214161275050543,69921.01417727955,87962.021978023,0.2859136052239659,74311.33129877783
5,2010,95887.16483516537,0.35093912921443504,61430.00259139389,95350.35164835223,0.3593609782251619,64685.78759555612
6,2010,80023.34065934457,0.26842213528289705,75715.52724257298,77664.3626373671,0.249005782373807,80275.15726348944
7,2010,87924.32967032981,0.32514067097114463,59169.67391884606,88030.16483516502,0.3448596055886881,61847.1346296072
9,2010,115778.3736263744,0.2705966849227135,65044.67095168214,114959.0329670338,0.26470587804247714,68910.03276044037
10,2010,81130.45054944837,0.32671494602890405,66665.13679806609,82659.10989010753,0.3159741708915256,69488.99189930968
13,2010,114263.03296703659,0.28711439024188223,69509.99590268172,112116.43956044316,0.2699599703087685,73743.35455233976
14,2010,89715.43406593101,0.33653632430343094,75032.91535416059,91203.42857142491,0.31772305421143443,79483.36128165945
17,2010,79737.91208791104,0.27697925677001933,88511.41050173528,80522.57142857043,0.25387180102088536,94495.15141945332
18,2010,119349.96153845638,0.38329654983116157,68283.02660355996,122557.30769230239,0.3728462349372528,71173.99057963025
19,2010,201373.43406592868,0.3407934646000381,74421.07373111602,204724.89010988455,0.33930910112044543,77558.23839480057
20,2010,78223.02747252834,0.5000801152531338,53503.28204254527,77983.64835164935,0.5221683063042022,54482.09639308369
22,2010,150758.6813186789,0.48442156142714055,57782.78051097039,153361.4945054911,0.5018243509258937,59105.222678332124
23,2010,117194.58791208756,0.5970196309626061,37312.206364593,117808.89010988967,0.6317183323970994,35494.00967942551
24,2010,113794.19780219998,0.6135139845140998,42538.599256404676,113000.3296703319,0.6488008087617629,41351.37859586952
25,2010,109605.67582417675,0.6615616369005863,31494.48921526037,108557.39560439647,0.7078860189752163,28290.83464899473
26,2010,87770.37912087876,0.6160514784918831,29477.243929433636,87844.05494505452,0.650609524532257,27118.21829608362
28,2010,113144.62637362571,0.6505046362096181,31298.20313431509,113014.27472527392,0.6929647808288308,28806.12248540856
30,2010,59032.04945055093,0.5489366771073421,29063.251034482382,58400.89010989177,0.572761962952633,26873.99791362323
32,2010,83925.390109892,0.5659606785949052,29023.775351615623,82194.32967033144,0.5981633384946434,26089.488068397157
33,2010,87186.13186813425,0.28216296289343246,26755.06298014056,86160.60439560702,0.2821673200576671,24857.10731053073
34,2010,107274.56043956056,0.21116446401952338,24393.697696764022,108080.47252747277,0.204152500587643,23526.384092013817
40,2010,148971.81318681687,0.7047201080549144,19967.699799208902,145617.1758241793,0.7584201271444186,17295.806318474002
41,2010,97345.69230769668,0.6503232743175715,18536.741252094507,93813.30769231264,0.7079886551196495,14987.460345637053
42,2010,141681.63736264128,0.7281391018717187,19936.187183793634,137622.24175824504,0.78624984748906,15742.583300972357
43,2010,138258.43956043897,0.6692558433681626,19600.2850663485,138697.06593406526,0.7255446405046939,17034.597721165977
44,2010,146498.50000000186,0.6403223766786823,21206.981482185423,144620.61538461735,0.6876316181359812,18075.7301424155
45,2010,92083.0109890115,0.5615142923893046,24283.183572042733,91327.12087912136,0.5966184061947928,21369.1447952874
46,2010,120745.6208791195,0.5471842734448984,26869.079970868304,121689.48351648194,0.5900331884061814,24282.47245151829
47,2010,199034.6923076897,0.4955631563999461,38095.07764634304,200513.23076922772,0.5255735076656336,34728.31894150935
48,2010,131911.35714285728,0.6711085201269498,29825.34566938225,130506.73626373615,0.7246307495888828,25720.24651589617
49,2010,137089.9780219798,0.5861050241448993,25822.267484545708,135462.21978022112,0.6226768600944439,23447.848521100357
50,2010,104385.23626373475,0.5940873815998771,30592.593464825302,105457.02197802067,0.623267202282662,28445.356918318197
52,2010,146316.0824175828,0.4906617104934625,33308.24466652237,146313.5604395609,0.5156249373052262,30491.00539386645
60,2010,95447.9450549474,0.4473238933635062,20539.52587785665,92594.62637362909,0.4487300865904422,18749.239287667908
61,2010,5318.935897435993,0.6123182536613996,20156.63818981871,5610.984848484863,0.6500035245712468,17812.285218959674
62,2010,254263.86263737082,0.49174055964336105,19390.695648921654,246977.52747253515,0.49609483030803503,18083.998166971374
63,2010,183301.04395604692,0.6243124938466025,23232.14901768556,179316.7912087934,0.6615722986367274,22062.322374603245
66,2010,242304.02197802998,0.3762964084631193,22336.68148695561,236829.2417582497,0.3647440169114482,21369.931959948037
67,2010,198024.51098901965,0.741365841437883,23156.418875304516,190809.50549451448,0.7989650751316617,21193.55968506774
68,2010,206057.6758241821,0.5326311906618812,22763.709171029273,200531.70329670794,0.5458832173142127,21747.415447921492
69,2010,121063.79670329811,0.6586544906683542,21277.348097313195,119196.87912088027,0.7009868269838222,18888.532137222588
70,2010,184302.58241758682,0.43920121249368005,22159.85629312601,179615.86813187227,0.43913215352662494,21167.12197506195
71,2010,122955.95604395866,0.727598745617783,21850.26098756818,120598.51648351923,0.7789320887873998,20003.32376421662
72,2010,143382.1043956112,0.4477947107145841,28611.905859321705,137493.80219781026,0.4511570266708249,28200.076419711695
73,2010,148330.20879122242,0.624379951977069,19752.84374964889,138008.06593408063,0.6535006462195341,17261.567059595138
75,2010,238297.35714286007,0.3880797783370262,23176.4229058004,235728.1978022009,0.3951567327810874,21120.331578555517
76,2010,77048.52747253049,0.46216320586977755,34449.030712506734,74959.03296703566,0.464363821220533,35065.95756597142
77,2010,141306.42307692952,0.6718099069184831,22978.219765982125,132979.15384616144,0.7029171624150763,21518.40465083625
78,2010,150073.67582418397,0.5535437203689568,31367.132742777525,142156.85714286566,0.5648754669985045,31529.450538075354
79,2010,154694.70879121684,0.6663164963567354,19369.775648828596,149782.1428571511,0.6894189504206736,17977.822857971303
81,2010,133268.50549451075,0.63296278575298,18261.866020125337,127069.56043956615,0.6441654047331866,16670.47784710396
83,2010,170585.44505495392,0.5213874494274784,18767.188287943136,164261.01098901965,0.5202048494403877,17308.471989846323
84,2010,129509.88461538684,0.44626814438267814,42017.208985762205,127813.00000000233,0.4600478199244691,43131.54871124588
88,2010,125815.28571428917,0.5100372483562303,27715.278805746944,120444.60439560749,0.518925551373453,27646.238179698834
90,2010,152630.35714286566,0.3450681330572962,27105.126836921903,145330.58241759054,0.3235811931481507,26634.41806978942
94,2010,64486.29120879993,0.2609535909123437,30835.058716530562,59320.16483517364,0.234730076424583,30953.20319584041
100,2010,37015.32967032725,0.6079119450045649,24150.007141917362,38987.70329670096,0.6035443636129489,23978.123429260973
101,2010,38797.69780219807,0.5096504176357683,26270.531534526497,38752.02197802229,0.5316439483662379,25299.317685384303
102,2010,213006.3516483344,0.4527718951612112,26149.17280830769,226278.86813184991,0.4572449563119605,25026.940112668555
103,2010,127951.55494503677,0.7220631209585253,21436.385664825328,137227.0659340471,0.7261070168128878,20330.574877090286
104,2010,193027.7637362592,0.5269670675414488,25846.31176518707,202136.97802197188,0.5079964698576873,25455.350190477795
105,2010,261242.939560432,0.5076359175785399,27603.858372869203,270479.2197802104,0.5175705986739985,26616.88286920404
106,2010,134948.96703295782,0.5518853498173577,24212.851787660737,143755.63736262918,0.5641012468346389,23080.295775104314
107,2010,135464.10439559817,0.638760506017757,25161.70353704621,144472.4175824076,0.62607715289856,24895.896564326365
108,2010,103235.05494504608,0.5800236548645472,23369.17758513661,110530.68131867051,0.5718972607943407,22400.914275842486
109,2010,189138.60439558327,0.6503285568807851,24170.996469502687,203081.49450547248,0.6422613943579822,23847.360917280777
110,2010,122569.21428570896,0.725379087778597,21772.376911034808,131193.08791208267,0.7172796107838426,20893.0357868087
111,2010,131644.7252747137,0.3936952912545024,26374.88266971172,138357.59340658225,0.36776164180193405,25775.164513052907
112,2010,88196.51648350991,0.6942061313303007,26910.546088562856,94667.2967032902,0.6804071282774551,26897.80171015273
114,2010,184324.78021977097,0.4351989392091943,30466.033374401042,194742.89010987803,0.43452807138441896,29690.762799594086
115,2010,105860.67032966204,0.6309382658163791,21524.005549547495,113846.29670328647,0.6399420043309156,20521.357902475633
120,2010,123328.19780218229,0.17763731735059451,28571.03606951749,132465.79120877758,0.18530791793532764,28239.51364682964
121,2010,117117.08791207895,0.2268671921540708,29287.85591907415,127054.2747252658,0.22174543214398312,29126.165302053094
122,2010,123307.24175822735,0.11644724015681263,26078.19615741307,133068.3516483344,0.11098506688371046,24777.621583445463
123,2010,52808.13186812773,0.14644605455210247,29154.195126338396,57288.21978021599,0.13882703188994405,28693.481779845548
1,2011,91074.45054945163,0.29836962027704494,65530.69705578126,89518.23626373755,0.29214161275050543,69921.01417727955
5,2011,96423.97802197852,0.3425172802037082,58174.21758723166,95887.16483516537,0.35093912921443504,61430.00259139389
6,2011,82382.31868132204,0.28783848819198,71155.89722165652,80023.34065934457,0.26842213528289705,75715.52724257298
7,2011,87818.4945054946,0.30542173635360115,56492.213208084926,87924.32967032981,0.32514067097114463,59169.67391884606
9,2011,116597.71428571502,0.27648749180294807,61179.309142923914,115778.3736263744,0.2705966849227135,65044.67095168214
10,2011,79601.79120878922,0.33745572116628253,63841.281696823426,81130.45054944837,0.32671494602890405,66665.13679806609
13,2011,116409.62637362909,0.30426881017500307,65276.637253023684,114263.03296703659,0.28711439024188223,69509.99590268172
14,2011,88227.43956043664,0.35534959439543456,70582.46942666173,89715.43406593101,0.33653632430343094,75032.91535416059
17,2011,78953.25274725189,0.3000867125191533,82527.66958401538,79737.91208791104,0.27697925677001933,88511.41050173528
18,2011,116142.6153846113,0.39374686472507037,65392.06262748968,119349.96153845638,0.38329654983116157,68283.02660355996
19,2011,198021.9780219728,0.3422778280796308,71283.9090674324,201373.43406592868,0.3407934646000381,74421.07373111602
20,2011,78462.40659340733,0.4779919242020654,52524.467692006845,78223.02747252834,0.5000801152531338,53503.28204254527
22,2011,148155.86813186575,0.46701877192839447,56460.338343609124,150758.6813186789,0.48442156142714055,57782.78051097039
23,2011,116580.28571428545,0.5623209295280986,39130.4030497605,117194.58791208756,0.5970196309626061,37312.206364593
24,2011,114588.06593406782,0.5782271602664366,43725.81991693936,113794.19780219998,0.6135139845140998,42538.599256404676
25,2011,110653.95604395703,0.6152372548259564,34698.143781526946,109605.67582417675,0.6615616369005863,31494.48921526037
26,2011,87696.703296703,0.5814934324515235,31836.269562784582,87770.37912087876,0.6160514784918831,29477.243929433636
28,2011,113274.97802197753,0.6080444915904053,33790.28378322255,113144.62637362571,0.6505046362096181,31298.20313431509
30,2011,59663.20879121008,0.5251113912620511,31252.504155341536,59032.04945055093,0.5489366771073421,29063.251034482382
32,2011,85656.4505494521,0.5337580186951669,31958.062634833157,83925.390109892,0.5659606785949052,29023.775351615623
33,2011,88211.65934066148,0.2821586057291979,28653.01864975039,87186.13186813425,0.28216296289343246,26755.06298014056
34,2011,106468.64835164836,0.21817642745140375,25261.011301514227,107274.56043956056,0.21116446401952338,24393.697696764022
40,2011,152326.4505494535,0.6510200889654101,22639.5932799438,148971.81318681687,0.7047201080549144,19967.699799208902
41,2011,100878.07692308165,0.5926578935155078,22086.022158552893,97345.69230769668,0.6503232743175715,18536.741252094507
42,2011,145741.0329670366,0.6700283562543916,24129.79106661491,141681.63736264128,0.7281391018717187,19936.187183793634
43,2011,137819.81318681268,0.6129670462316312,22165.972411531955,138258.43956043897,0.6692558433681626,19600.2850663485
44,2011,148376.38461538637,0.5930131352213834,24338.232821956277,146498.50000000186,0.6403223766786823,21206.981482185423
45,2011,92838.90109890164,0.5264101785838022,27197.222348798998,92083.0109890115,0.5615142923893046,24283.183572042733
46,2011,119801.75824175682,0.5043353584836296,29455.687490217388,120745.6208791195,0.5471842734448984,26869.079970868304
47,2011,197556.1538461512,0.46555280513425856,41461.83635117579,199034.6923076897,0.4955631563999461,38095.07764634304
48,2011,133315.97802197793,0.6175862906650167,33930.44482286833,131911.35714285728,0.6711085201269498,29825.34566938225
49,2011,138717.736263738,0.5495331881953405,28196.68644799106,137089.9780219798,0.5861050241448993,25822.267484545708
50,2011,103313.4505494493,0.5649075609170993,32739.83001133334,104385.23626373475,0.5940873815998771,30592.593464825302
52,2011,146318.6043956047,0.46569848368169176,36125.48393917829,146316.0824175828,0.4906617104934625,33308.24466652237
60,2011,98301.26373626664,0.44591770013656973,22329.81246804539,95447.9450549474,0.4473238933635062,20539.52587785665
61,2011,5026.886946387007,0.5746329827515524,22500.991160677746,5318.935897435993,0.6123182536613996,20156.63818981871
62,2011,261550.1978022065,0.4873862889786871,20697.3931308724,254263.86263737082,0.49174055964336105,19390.695648921654
63,2011,187285.2967032995,0.5870526890564776,24401.975660767406,183301.04395604692,0.6243124938466025,23232.14901768556
66,2011,247778.80219781026,0.38784880001479394,23303.431013963185,242304.02197802998,0.3762964084631193,22336.68148695561
67,2011,205239.5164835248,0.68376660774409,25119.278065540828,198024.51098901965,0.741365841437883,23156.418875304516
68,2011,211583.6483516544,0.5193791640095462,23780.002894137055,206057.6758241821,0.5326311906618812,22763.709171029273
69,2011,122930.71428571548,0.6163221543529005,23666.164057404734,121063.79670329811,0.6586544906683542,21277.348097313195
70,2011,188989.29670330137,0.4392702714607353,23152.59061119007,184302.58241758682,0.43920121249368005,22159.85629312601
71,2011,125313.3956043981,0.6762654024481805,23697.19821091974,122955.95604395866,0.727598745617783,21850.26098756818
72,2011,149270.40659341402,0.4444323947583433,29023.73529893183,143382.1043956112,0.4477947107145841,28611.905859321705
73,2011,158652.35164836422,0.595259257734611,22244.120439701714,148330.20879122242,0.624379951977069,19752.84374964889
75,2011,240866.51648351923,0.381002823892965,25232.51423304528,238297.35714286007,0.3880797783370262,23176.4229058004
76,2011,79138.02197802532,0.4599625905190212,33832.10385904182,77048.52747253049,0.46216320586977755,34449.030712506734
77,2011,149633.69230769947,0.640702651421897,24438.034881128,141306.42307692952,0.6718099069184831,22978.219765982125
78,2011,157990.49450550228,0.5422119737394091,31204.814947479696,150073.67582418397,0.5535437203689568,31367.132742777525
79,2011,159607.27472528256,0.6432140422927972,20761.72843968589,154694.70879121684,0.6663164963567354,19369.775648828596
81,2011,139467.45054945536,0.6217601667727735,19853.254193146713,133268.50549451075,0.63296278575298,18261.866020125337
83,2011,176909.87912088633,0.5225700494145691,20225.90458603995,170585.44505495392,0.5213874494274784,18767.188287943136
84,2011,131206.76923077134,0.4324884688408872,40902.86926027853,129509.88461538684,0.44626814438267814,42017.208985762205
88,2011,131185.967032969,0.5011489453390112,27784.319431795055,125815.28571428917,0.5100372483562303,27715.278805746944
90,2011,159930.1318681389,0.36655507296644174,27575.835604054388,152630.35714286566,0.3450681330572962,27105.126836921903
94,2011,69652.41758242622,0.28717710540010444,30716.914237220684,64486.29120879993,0.2609535909123437,30835.058716530562
100,2011,35042.95604395401,0.6122795263961827,24321.89085457381,37015.32967032725,0.6079119450045649,24150.007141917362
101,2011,38843.37362637385,0.48765688690529174,27241.74538366869,38797.69780219807,0.5096504176357683,26270.531534526497
102,2011,199733.8351648189,0.4482988340104601,27271.405503946822,213006.3516483344,0.4527718951612112,26149.17280830769
103,2011,118676.04395602643,0.7180192251041628,22542.19645256037,127951.55494503677,0.7220631209585253,21436.385664825328
104,2011,183918.54945054278,0.5459376652252175,26237.27333989623,193027.7637362592,0.5269670675414488,25846.31176518707
105,2011,252006.65934065357,0.49770123648308484,28590.833876534132,261242.939560432,0.5076359175785399,27603.858372869203
106,2011,126142.2967032902,0.5396694528000765,25345.40780021716,134948.96703295782,0.5518853498173577,24212.851787660737
107,2011,126455.79120878503,0.6514438591369576,25427.510509766173,135464.10439559817,0.638760506017757,25161.70353704621
108,2011,95939.42857141979,0.5881500489347573,24337.440894430503,103235.05494504608,0.5800236548645472,23369.17758513661
109,2011,175195.71428569406,0.6583957194035879,24494.632021724596,189138.60439558327,0.6503285568807851,24170.996469502687
110,2011,113945.34065933526,0.7334785647733515,22651.71803526068,122569.21428570896,0.725379087778597,21772.376911034808
111,2011,124931.85714284703,0.4196289407070637,26974.600826370297,131644.7252747137,0.3936952912545024,26374.88266971172
112,2011,81725.7362637315,0.7080051343831499,26923.290466972987,88196.51648350991,0.6942061313303007,26910.546088562856
114,2011,173906.67032966018,0.4358698070339696,31241.303949208,184324.78021977097,0.4351989392091943,30466.033374401042
115,2011,97875.04395603575,0.6219345273018462,22526.653196619358,105860.67032966204,0.6309382658163791,21524.005549547495
120,2011,114190.60439559072,0.1699667167658614,28902.558492205222,123328.19780218229,0.17763731735059451,28571.03606951749
121,2011,107179.90109889209,0.23198895216416027,29449.546536095208,117117.08791207895,0.2268671921540708,29287.85591907415
122,2011,113546.13186811656,0.12190941342991479,27378.770731380675,123307.24175822735,0.11644724015681263,26078.19615741307
123,2011,48328.04395603947,0.15406507721426266,29614.908472831245,52808.13186812773,0.14644605455210247,29154.195126338396
1,2012,92630.66483516619,0.30459762780358446,61140.37993428297,91074.45054945163,0.29836962027704494,65530.69705578126
5,2012,96960.79120879166,0.3340954311929849,54918.43258307036,96423.97802197852,0.3425172802037082,58174.21758723166
6,2012,84741.29670330044,0.30725484110107004,66596.26720074005,82382.31868132204,0.28783848819198,71155.89722165652
7,2012,87712.65934065936,0.28570280173605767,53814.75249732379,87818.4945054946,0.30542173635360115,56492.213208084926
9,2012,117417.05494505563,0.2823782986831844,57313.947334165685,116597.71428571502,0.27648749180294807,61179.309142923914
10,2012,78073.13186813006,0.34819649630366456,61017.42659557983,79601.79120878922,0.33745572116628253,63841.281696823426
13,2012,118556.21978022251,0.3214232301081168,61043.278603365645,116409.62637362909,0.30426881017500307,65276.637253023684
14,2012,86739.44505494274,0.3741628644874382,66132.02349916287,88227.43956043664,0.35534959439543456,70582.46942666173
17,2012,78168.5934065925,0.3231941682682873,76543.92866629548,78953.25274725189,0.3000867125191533,82527.66958401538
18,2012,112935.26923076529,0.4041971796189756,62501.098651420325,116142.6153846113,0.39374686472507037,65392.06262748968
19,2012,194670.52197801694,0.34376219155922305,68146.74440374877,198021.9780219728,0.3422778280796308,71283.9090674324
20,2012,78701.78571428632,0.45590373315099697,51545.65334146866,78462.40659340733,0.4779919242020654,52524.467692006845
22,2012,145553.0549450526,0.4496159824296413,55137.89617624739,148155.86813186575,0.46701877192839447,56460.338343609124
23,2012,115965.9835164831,0.5276222280935912,40948.59973492799,116580.28571428545,0.5623209295280986,39130.4030497605
24,2012,115381.93406593567,0.5429403360187877,44913.040577474516,114588.06593406782,0.5782271602664366,43725.81991693936
25,2012,111702.23626373732,0.5689128727513122,37901.79834779259,110653.95604395703,0.6152372548259564,34698.143781526946
26,2012,87623.02747252723,0.5469353864111639,34195.29519613553,87696.703296703,0.5814934324515235,31836.269562784582
28,2012,113405.32967032935,0.5655843469711925,36282.36443212908,113274.97802197753,0.6080444915904053,33790.28378322255
30,2012,60294.36813186924,0.5012861054167601,33441.75727620069,59663.20879121008,0.5251113912620511,31252.504155341536
32,2012,87387.51098901266,0.5015553587954287,34892.34991805069,85656.4505494521,0.5337580186951669,31958.062634833157
33,2012,89237.18681318872,0.2821542485649633,30550.974319359753,88211.65934066148,0.2821586057291979,28653.01864975039
34,2012,105662.73626373592,0.22518839088328235,26128.324906264665,106468.64835164836,0.21817642745140375,25261.011301514227
40,2012,155681.08791209105,0.5973200698759058,25311.4867606787,152326.4505494535,0.6510200889654101,22639.5932799438
41,2012,104410.4615384657,0.5349925127134298,25635.303065010346,100878.07692308165,0.5926578935155078,22086.022158552893
42,2012,149800.42857143283,0.6119176106370503,28323.39494943805,145741.0329670366,0.6700283562543916,24129.79106661491
43,2012,137381.18681318627,0.5566782490950999,24731.659756714478,137819.81318681268,0.6129670462316312,22165.972411531955
44,2012,150254.26923077088,0.5457038937640704,27469.48416172713,148376.38461538637,0.5930131352213834,24338.232821956277
45,2012,93594.79120879178,0.49130606477831407,30111.261125555262,92838.90109890164,0.5264101785838022,27197.222348798998
46,2012,118857.89560439438,0.4614864435223467,32042.295009567402,119801.75824175682,0.5043353584836296,29455.687490217388
47,2012,196077.61538461316,0.43554245386857104,44828.59505600855,197556.1538461512,0.46555280513425856,41461.83635117579
48,2012,134720.59890109906,0.5640640612030836,38035.54397635441,133315.97802197793,0.6175862906650167,33930.44482286833
49,2012,140345.49450549623,0.5129613522457959,30571.10541143734,138717.736263738,0.5495331881953405,28196.68644799106
50,2012,102241.66483516386,0.5357277402343215,34887.066557841375,103313.4505494493,0.5649075609170993,32739.83001133334
52,2012,146321.12637362658,0.440735256869921,38942.72321183514,146318.6043956047,0.46569848368169176,36125.48393917829
60,2012,101154.58241758496,0.4445115069096337,24120.099058234133,98301.26373626664,0.44591770013656973,22329.81246804539
61,2012,4734.837995338021,0.5369477118417052,24845.34413153678,5026.886946387007,0.5746329827515524,22500.991160677746
62,2012,268836.5329670403,0.4830320183140131,22004.090612823144,261550.1978022065,0.4873862889786871,20697.3931308724
63,2012,191269.5494505521,0.5497928842663526,25571.802303849254,187285.2967032995,0.5870526890564776,24401.975660767406
66,2012,253253.58241759054,0.3994011915664686,24270.18054097076,247778.80219781026,0.38784880001479394,23303.431013963185
67,2012,212454.52197802998,0.6261673740502971,27082.13725577714,205239.5164835248,0.68376660774409,25119.278065540828
68,2012,217109.6208791267,0.5061271373572112,24796.296617244836,211583.6483516544,0.5193791640095462,23780.002894137055
69,2012,124797.63186813332,0.5739898180374325,26054.98001749534,122930.71428571548,0.6163221543529005,23666.164057404734
70,2012,193676.01098901406,0.4393393304277904,24145.324929253897,188989.29670330137,0.4392702714607353,23152.59061119007
71,2012,127670.83516483754,0.6249320592785637,25544.135434271302,125313.3956043981,0.6762654024481805,23697.19821091974
72,2012,155158.70879121497,0.4410700788021016,29435.564738541958,149270.40659341402,0.4444323947583433,29023.73529893183
73,2012,168974.494505506,0.5661385634921459,24735.397129755467,158652.35164836422,0.595259257734611,22244.120439701714
75,2012,243435.6758241793,0.3739258694489038,27288.605560290627,240866.51648351923,0.381002823892965,25232.51423304528
76,2012,81227.51648351923,0.4577619751682658,33215.177005577134,79138.02197802532,0.4599625905190212,33832.10385904182
77,2012,157960.96153846756,0.6095953959253109,25897.84999627387,149633.69230769947,0.640702651421897,24438.034881128
78,2012,165907.3131868206,0.5308802271098614,31042.497152181866,157990.49450550228,0.5422119737394091,31204.814947479696
79,2012,164519.8406593483,0.6201115882288519,22153.68123054318,159607.27472528256,0.6432140422927972,20761.72843968589
81,2012,145666.39560439996,0.6105575477925669,21444.642366167624,139467.45054945536,0.6217601667727735,19853.254193146713
83,2012,183234.3131868206,0.5237526494016598,21684.620884136762,176909.87912088633,0.5225700494145691,20225.90458603995
84,2012,132903.65384615585,0.41870879329909627,39788.529534794856,131206.76923077134,0.4324884688408872,40902.86926027853
88,2012,136556.64835165069,0.49226064232178857,27853.360057843136,131185.967032969,0.5011489453390112,27784.319431795055
90,2012,167229.90659341402,0.38804201287559437,28046.54437118699,159930.1318681389,0.36655507296644174,27575.835604054388
94,2012,74818.54395605251,0.31340061988786516,30598.769757910835,69652.41758242622,0.28717710540010444,30716.914237220684
100,2012,33070.5824175803,0.6166471077877986,24493.774567230197,35042.95604395401,0.6122795263961827,24321.89085457381
101,2012,38889.049450549624,0.46566335617482224,28212.959232811118,38843.37362637385,0.48765688690529174,27241.74538366869
102,2012,186461.3186813034,0.4438257728597108,28393.63819958549,199733.8351648189,0.4482988340104601,27271.405503946822
103,2012,109400.5329670161,0.7139753292498003,23648.007240294944,118676.04395602643,0.7180192251041628,22542.19645256037
104,2012,174809.3351648301,0.564908262908979,26628.234914605506,183918.54945054278,0.5459376652252175,26237.27333989623
105,2012,242770.37912087142,0.48776655538762625,29577.809380199295,252006.65934065357,0.49770123648308484,28590.833876534132
106,2012,117335.62637361884,0.5274535557827953,26477.96381277358,126142.2967032902,0.5396694528000765,25345.40780021716
107,2012,117447.47802197188,0.6641272122561546,25693.317482486018,126455.79120878503,0.6514438591369576,25427.510509766173
108,2012,88643.8021977935,0.5962764430049674,25305.70420372463,95939.42857141979,0.5881500489347573,24337.440894430503
109,2012,161252.82417580485,0.6664628819263942,24818.267573946505,175195.71428569406,0.6583957194035879,24494.632021724596
110,2012,105321.46703296155,0.7415780417681024,23531.059159486787,113945.34065933526,0.7334785647733515,22651.71803526068
111,2012,118218.98901097849,0.44556259015962496,27574.318983028876,124931.85714284703,0.4196289407070637,26974.600826370297
112,2012,75254.95604395121,0.7218041374359956,26936.034845383114,81725.7362637315,0.7080051343831499,26923.290466972987
114,2012,163488.5604395494,0.4365406748587449,32016.57452401519,173906.67032966018,0.4358698070339696,31241.303949208
115,2012,89889.41758240946,0.6129307887873132,23529.30084369122,97875.04395603575,0.6219345273018462,22526.653196619358
120,2012,105053.01098899916,0.16229611618112827,29234.080914892955,114190.60439559072,0.1699667167658614,28902.558492205222
121,2012,97242.71428570524,0.23711071217424973,29611.237153116264,107179.90109889209,0.23198895216416027,29449.546536095208
122,2012,103785.02197800577,0.12737158670301518,28679.345305348746,113546.13186811656,0.12190941342991479,27378.770731380675
